"ID","Desc","Water","Calories","Protein","Fat","Carbs","Fiber","Sugar","Calcium","Potassium","Sodium","VitaminC","Chol","Portion"
16596,"MORNINGSTAR FARMS GRILLERS QRTR PND VEGGIE BRGR,FRZ,UNPRP",55.6,219,22.8,10.5,8.9,2.5,0.6,79,235,429,28,1,"1 burger"
16526,"WORTHINGTON MEATLESS CHICK ROLL,FRZ,UNPREP",68,154,16.1,8,4.3,2.4,0.8,272,412,452,0,1,"1 slices, , 3/8"
16593,"MORNINGSTAR FARMS HOT&SPICY VEGGIE SAUSGE PATTIES,FRZ,UNPREP",59.8,185,21.8,7.4,8.5,2.3,0.2,40,297,551,3,1,"1 patty"
18385,"BREAD,WHEAT GERM,TOASTED",29.3,293,10.7,3.3,54.3,2.3,4.14,100,285,621,0.3,1,"1 oz"
18416,"BREAD,WHITE,COMMLY PREP,LO NA,NO SALT",36.7,267,8.2,3.6,49.6,2.3,4.31,108,119,298,0,1,"1 oz"
28288,"BREAD,ROLL,MEXICAN,BOLLILO",26.05,318,10.65,5.8,55.77,2.2,3.55,41,131,506,0.2,1,"1 piece"
18174,"COOKIES,GRAHAM CRACKERS,CHOCOLATE-COATED",2,500,4,25.8,66.78,2.2,37.3,46,267,265,0.1,1,"3 pieces"
3119,"BABYFOOD,VEG,CORN,CRMD,STR",83.6,57,1.4,0.4,14.1,2.1,1.23,20,90,43,2.1,1,"1 jar"
3120,"BABYFOOD,VEG,CORN,CRMD,JR",81.4,65,1.4,0.4,16.25,2.1,1.48,4,81,52,2.2,1,"1 cup"
16587,"MORNINGSTAR FARMS BRKFST SAUSAGE PATTIES MPL FLAV,FRZ,UNPR",51.6,222,26.3,7.2,13.6,2,5.9,37,279,656,0,1,""
19091,"CANDIES,YORK PEPPERMINT PATTIE",9.03,384,2.19,7.17,80.99,2,63.78,11,111,28,0,1,"1 patty, 1.5 oz"
19181,"CANDIES,YORK BITES",9.09,394,1.78,7.32,81.64,2,75,10,108,46,0,1,"15 pieces"
28293,"COOKIE,BUTTER OR SUGAR,W/ CHOC ICING OR FILLING",2,503,4.1,23.5,68.83,1.9,33.8,19,234,348,0,1,"3 cookies"
16519,"WORTHINGTON SUPER LINKS,CND,UNPREP",62.1,219,14.5,15.5,5.5,1.8,0.6,3,77,708,0,1,"1 link"
3934,"BABYFOOD,CORN & SWT POTATOES,STR",82.62,68,1.26,0.28,15.23,1.8,4,18,154,14,5,1,"1 oz"
18540,"ARCHWAY Home Style Cookies, Old Fashioned Windmill Cookies",3,468,5.17,17.55,72.23,1.8,32.64,36,113,471,0,1,"1 serving"
3964,"BABYFOOD,FORT CRL BAR,FRUIT FILLING",14,344,5.43,5.3,68.63,1.7,42,1053,180,157,2.4,1,"1 bar"
16513,"WORTHINGTON FRICHIK ORIGINAL,CND,UNPREP",71.1,160,13.4,10.3,3.4,1.5,0.1,33,154,401,0,1,"2 pieces"
11371,"POTATOES,MSHD,HOME-PREPARED,WHL MILK & MARGARINE ADDED",75.25,113,1.96,4.2,16.94,1.5,1.41,21,326,333,10.5,1,"1 cup"
16512,"WORTHINGTON DICED CHIK,CND,UNPREP",79,80,14.7,0.7,3.7,1.4,0.1,55,216,344,0,1,".25 cup"
16517,"WORTHINGTON PRIME STAKES,CND,UNPREP",73.4,135,10.2,7.2,7.5,1.4,0.3,15,101,480,0,1,"1 piece"
6053,"SOUP,CRM OF POTATO,CND,COND",82,74,1.51,1.88,12.79,1.3,1.44,17,165,604,0.2,1,".5 cup"
6341,"CAMPBELL'S,CRM OF POTATO SOUP,COND",82,71,1.51,1.35,13.25,1.3,1.44,17,165,604,0.2,1,".5 cup, condensed"
6072,"SOUP,VEG W/ BF BROTH,CND,COND",83.27,66,2.42,1.56,10.7,1.3,1.64,14,157,515,1.9,1,".5 cup"
18009,"BISCUITS,PLN OR BTTRMLK,FRZ,BKD",26.7,338,6.2,11.03,53.87,1.3,3.48,49,224,942,0,1,"1 oz"
6063,"SOUP,TOMATO RICE,CND,COND",77.13,93,1.64,2.12,17.08,1.3,5.9,18,257,635,11.5,1,".5 cup,  (4 fl oz)"
19097,"SHERBET,ORANGE",66.1,144,1.1,2,30.4,1.3,24.32,54,96,46,2.3,1,".5 cup,  (4 fl oz)"
32002,"RICE & VERMICELLI MIX,RICE PILAF FLAVOR,UNPREP",8.04,359,10.42,1.37,76.31,1.2,1.53,83,188,1303,4.1,1,".333 cup"
1187,"YOGURT,CHOC,NONFAT MILK",71.57,112,3.53,0,23.53,1.2,14.97,88,339,135,0,1,"1 container,  (6 oz)"
1222,"YOGURT,CHOC,NONFAT MILK,FORT W/ VITAMIN D",71.57,112,3.53,0,23.53,1.2,14.97,88,339,135,0,1,"1 container,  (6 oz)"
4706,"DRESSING,HONEY MUSTARD,FAT-FREE",56.17,169,1.07,1.47,38.43,1.2,17.75,24,69,1004,2.1,1,"2 tbsp,  (1 NLEA serving)"
27060,"SOUP,CHUNKY VEG,RED NA,CND,RTS",86.91,50,1.16,0.51,10.28,1.1,2.78,25,349,138,0.7,1,"1 cup"
16514,"WORTHINGTON LOFAT FRI CHIK,CND,UNPREP",76.4,102,14.3,2.7,4.9,1,0,35,169,416,0,1,"2 pieces"
8501,"CEREALS RTE,MALT-O-MEAL,FRUITY DYNO-BITES",1.2,404,3.9,3.15,90.1,1,42.6,3,76,630,1,1,".75 cup"
18102,"CAKE,WHITE,PREP FROM RECIPE W/COCNT FRSTNG",20.7,356,4.4,10.3,63.2,1,57.39,90,99,284,0.1,1,"1 oz"
22914,"PASTA W/ TOMATO SAU,NO MEAT,CND",82.15,70,2.22,0.44,14.22,0.9,4,13,192,272,0,1,"1 serving,  (1 NLEA serving)"
21521,"FAST FOODS,STRWBY BANANA SMTH MADE W/ ICE & LOW-FAT YOGURT",83.61,65,0.86,0.14,15.05,0.9,12.68,20,131,14,5.2,1,"12 fl oz"
6040,"SOUP,MINESTRONE,CND,COND",82.95,68,3.48,2.05,9.17,0.8,1.5,28,255,516,0.9,1,".5 cup,  (4 fl oz)"
6472,"SOUP,VEG W/ BF BROTH,CND,PREP W/ EQ VOLUME H2O",91.59,33,1.21,0.78,5.35,0.7,0.82,9,79,253,1,1,"1 cup,  (8 fl oz)"
6463,"SOUP,TOMATO RICE,CND,PREP W/ EQ VOLUME H2O",88.52,47,0.82,1.06,8.54,0.7,2.95,11,129,319,5.8,1,"1 cup"
18014,"BISCUIT, PLN OR BUTMLK, REFRI DOUGH, HIGHER FAT",33.15,307,6.66,10.58,46.32,0.7,7.4,51,162,977,0.1,1,"1 biscuit"
6428,"SOUP,CLAM CHOWDER,MANHATTAN,CND,PREP W/EQ VOLUME H2O",92.26,30,0.85,0.86,4.77,0.6,1.32,11,74,226,1.6,1,"1 serving, 1 cup"
14217,"BEVERAGES,OCEAN SPRAY,CRAN GRAPE",86.5,54,0.21,0,13.16,0.6,12.6,3,11,19,28.1,1,"8 fl oz"
43506,"ICE CRM BAR,CHOC OR CARAMEL COVERED,W/NUTS",43.1,323,4.4,20.2,30.9,0.6,30,252,238,92,0.7,1,"1 bar"
43539,"BABYFOOD,DSSRT,BANANA YOGURT,STR",80.7,78,1.1,0.52,17.35,0.5,12.2,30,100,14,13.9,1,"1 tbsp"
6285,"SAUCE,SWT & SOUR,PREPARED-FROM-RECIPE",78.56,79,1.84,0.58,16.72,0.4,10.81,16,193,347,5,1,""
8288,"CEREALS RTE,KELLOGG,KELLOGG'S RICE KRISPIES TREATS CRL",3.5,395,4.3,4.19,85.59,0.4,29.6,10,51,567,20,1,".75 cup,  (1 NLEA serving)"
19235,"PUDDINGS,CHOC,RTE,FAT FREE",76.23,93,1.93,0.3,20.87,0.3,15.75,39,208,154,0,1,"1 serving, 4 oz"
6968,"SOUP,CRM OF MUSHROOM,LO NA,RTS,CND",90.3,53,1,3.7,4.53,0.2,1.72,19,41,20,0.4,1,"1 cup"
4705,"SALAD DRSNG,CAESAR,FAT-FREE",64.1,131,1.47,0.23,30.73,0.2,8.82,33,48,1265,0.1,1,"2 tbsp,  (1 NLEA serving)"
6483,"SOUP,CRM OF CHICK,DRY,MIX,PREP W/ H2O",90.94,41,0.68,2.04,5.11,0.1,1.59,29,82,454,0.2,1,"1 cup, 8 fl oz"
6174,"SOUP,STOCK,FISH,HOME-PREPARED",96.6,16,2.26,0.81,0,0,0,3,144,156,0.1,1,"1 cup"
4614,"MARGARINE-LIKE,VEG OIL SPRD,60% FAT,STICK/TUB/BOTTLE,W/ SALT",38.68,526,0.6,59.17,0,0,0,21,30,700,0.1,1,"1 tbsp"
4695,"VEG-OIL SPRD,STICK/TUB/BOTTLE,60% FAT,W/ ADDED VITAMIN D",38.68,535,0.6,59.17,0,0,0,21,30,785,0.1,1,"1 tbsp"
4613,"MARGARINE-LIKE,VEG OIL SPRD,60% FAT,TUB,W/ SALT",37.58,533,0.17,59.81,0.86,0,0,21,30,615,0.1,1,"1 tbsp"
4620,"VEG OIL SPRD,60% FAT,STICK/TUB/BOTTLE,WO/ SALT",37.58,533,0.17,59.81,0.86,0,0,21,30,2,0.1,1,"1 tbsp"
4694,"VEG OIL SPRD,60% FAT,TUB,W/ SALT,W/ ADDED VITAMIN D",37.58,533,0.17,59.81,0.86,0,0,21,30,785,0.1,1,"1 tbsp"
4697,"VEG OIL SPRD,60% FAT,STICK/TUB/BOTTLE,WO/ SALT,W/VIT D",37.58,542,0.17,59.81,0.86,0,0,21,30,2,0.1,1,"1 tbsp"
4624,"MARGARINE-LIKE,VEG OIL SPRD,FAT FREE,LIQ,W/ SALT",91,43,1.5,3,2.5,0,0,38,50,833,0.3,1,"1 tbsp"
6013,"SOUP,CHICK BROTH,CND,COND",91.96,31,4.42,1.04,0.75,0,0.35,6,170,621,0,1,".5 cup,  (4 fl oz)"
43020,"SALAD DRSNG,BLUE OR ROQUEFORT CHS,LO CAL",79.5,99,5.1,7.2,2.9,0,2.82,89,5,939,0.3,1,"1 tbsp"
3846,"INF FORMULA, ABBOTT NUTR, SIMILAC, ALIMENTUM, W/ IRON,RTF",87.32,66,1.8,3.63,6.77,0,4.4,69,77,29,5.9,1,"1 fl oz"
3935,"INF FORM, ABBO NUTR, SIMIL, ALIMENT, ADVAN, RTF,W/ ARA & DHA",87.32,67,1.8,3.63,6.77,0,4.4,69,77,29,5.9,1,"1 fl oz"
1112,"WHEY,ACID,FLUID",93.42,24,0.76,0.09,5.12,0,5.12,103,143,48,0.1,1,"1 cup"
3900,"INF FORMULA,NESTLE,GOOD START 2 ESSENTIALS,W/ IRON,RTF",86.6,65,1.7,2.7,8.54,0,6.19,78,88,25,5.9,1,"1 fl oz"
3832,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LIPIL,RTF,W/ ARA & DHA",88.35,66,1.38,3.5,6.44,0,6.44,54,72,19,7.9,1,"1 serving, 100 ml"
3942,"INF FORMULA, MEAD JOHNS, ENFAMI, AR LIPIL, RTF,W/ ARA & DHA",87,68,1.71,3.49,7.53,0,6.44,53,74,27,8.2,1,"1 serving, 100 ml"
3815,"INF FORMULA, MEAD JOHN, ENFAMIL LIPIL,W/ IRON,RTF,W/ AR & DH",88.35,64,1.38,3.5,7.1,0,7.1,51,71,18,7.9,1,"1 serving, 100 ml"
3806,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,RTF",88,63,1.38,3.5,7.18,0,7.18,51,71,18,7.9,1,"1 fl oz"
3868,"INF FORMULA, MEAD JOHNSON, ENFAMIL, LACTOFREE, RTF",88.35,63,1.38,3.5,7.18,0,7.18,53,72,19,7.9,1,"1 fl oz"
3825,"INF FOR,ME JOHN,ENFAM,LIPIL,LO IRON,READY TO FE,W/ ARA & DHA",88.35,64,1.38,3.5,7.18,0,7.18,51,71,18,7.9,1,"1 serving, 100 ml"
3968,"TODDLER FORMULA, MEAD JOHNSON, ENFAGROW PREMIUM, RTF",87.5,64,1.78,3.63,7.18,0,7.18,133,89,25,8.2,1,"1 fl oz"
3803,"INF FORMULA, MEAD JOHNSON, ENFAMIL, W/IRON, RTF",88,63,1.38,3.5,7.2,0,7.18,51,71,18,7.9,1,"1 fl oz"
3955,"INF FORMULA,MEAD JOHNSON,ENFAMIL,ENFACARE LIPIL,RTF, ARA&DHA",86,71,2,3.8,7.4,0,7.4,86,75,25,11.3,1,"1 fl oz"
3820,"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PREP FROM PDR",82.86,88,3.33,4.48,8.57,0,7.4,88,118,52,7.6,1,"1 fl oz"
3812,"INF FORMU,MEAD JOHNS,ENFA,LIPIL,W/ IRO,LIQ CONC,W/ ARA & DHA",75.34,131,2.76,6.96,14.34,0,14,102,142,35,15.8,1,"1 fl oz"
19234,"PUDDINGS,TAPIOCA,RTE,FAT FREE",76.25,94,1.44,0.35,21.31,0,14.18,52,70,187,0.3,1,"1 container,  refrigerated 4 oz"
19218,"PUDDINGS,TAPIOCA,RTE",71.84,130,1.95,3.88,21.69,0,14.91,71,92,145,0.3,1,"1 oz"
19201,"PUDDINGS,VANILLA,RTE",71.66,130,1.45,3.78,22.6,0,16.97,49,65,142,0.2,1,"1 oz"
19183,"PUDDINGS,CHOC,RTE",69.46,142,2.09,4.6,23.01,0,17.17,51,184,152,0.3,1,"1 oz"
19079,"CANDIES,CONFECTIONER'S COATING,YOGURT",1.91,522,5.87,27,63.94,0,62.36,205,290,88,0.5,1,"1 cup, chips"
19375,"FROSTINGS,GLAZE,PREPARED-FROM-RECIPE",15.27,341,0.44,0.53,83.65,0,80.44,17,30,6,0,1,"1 recipe,  yield"
20015,"CORN BRAN,CRUDE",4.71,224,8.36,0.92,85.64,79,0,42,44,7,0,0,"1 cup"
42281,"GUMS,SD GUMS (INCL LOCUST BEAN,GUAR)",15,332,4.6,0.5,77.3,77.3,0,294,0,125,0,0,"1 oz"
2015,"CURRY POWDER",8.8,325,14.29,14.01,55.83,53.2,2.76,525,1170,52,0.7,0,"1 tsp"
2010,"CINNAMON,GROUND",10.58,247,3.99,1.24,80.59,53.1,2.17,1002,431,10,3.8,0,"1 tsp"
8244,"CEREALS RTE,GENERAL MILLS,FIBER ONE BRAN CRL",3.22,207,6.59,2.29,84.3,46.2,1,333,374,356,20,0,".5 cup,  (1 NLEA serving)"
20077,"WHEAT BRAN,CRUDE",9.89,216,15.55,4.25,64.51,42.8,0.41,73,1182,2,0,0,"1 cup"
2027,"SPICES,OREGANO,DRIED",9.93,265,9,4.28,68.92,42.5,4.09,1597,1260,25,2.3,0,"1 tsp, leaves"
8005,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN BRAN BUDS",3,257,8.9,2.5,81,42.5,26.7,63,811,685,20,0,".333 cup,  (1 NLEA serving)"
2038,"SAGE,GROUND",7.96,315,10.63,12.75,60.73,40.3,1.71,1652,1070,11,32.4,0,"1 tsp"
2023,"MARJORAM,DRIED",7.64,271,12.66,7.04,60.56,40.3,4.09,1990,1522,77,51.4,0,"1 tsp"
16055,"CAROB FLOUR",3.58,222,4.62,0.65,88.88,39.8,49.08,348,827,35,0.2,0,"1 cup"
8651,"CEREALS RTE,GENERAL MILLS,FIBER ONE 80 CAL,HONEY SQUARES",2.2,248,4.8,2.59,85.19,38.5,10.8,1000,229,425,20,0,".75 cup,  (1 NLEA serving)"
2005,"CARAWAY SEED",9.87,333,19.77,14.59,49.9,38,0.64,689,1351,17,21,0,"1 tsp"
2003,"SPICES,BASIL,DRIED",10.35,233,22.98,4.07,47.75,37.7,1.71,2240,2630,76,0.8,0,"1 tsp, leaves"
2042,"SPICES,THYME,DRIED",7.79,276,9.11,7.43,63.94,37,1.71,1890,814,55,50,0,"1 tsp, leaves"
19165,"COCOA,DRY PDR,UNSWTND",3,228,19.6,13.7,57.9,37,1.75,128,1524,21,0,0,"1 cup"
8669,"CEREALS RTE,GENERAL MILLS,FIBER ONE 80 CAL,CHOC SQUARES",2.2,253,3.29,2.9,84,35.2,17.29,1333,351,400,20,0,".75 cup,  (1 NLEA serving)"
2028,"PAPRIKA",11.24,282,14.14,12.89,53.99,34.9,10.34,229,2280,68,0.9,0,"1 tsp"
2009,"CHILI POWDER",10.75,282,13.46,14.28,49.7,34.8,7.19,330,1950,2867,0.7,0,"1 tsp"
19860,"COCOA,DRY PDR,HI-FAT OR BRKFST,PROC W/ALKALI",3,479,16.8,23.71,49.71,33.9,1.53,122,2509,20,0,0,"1 tablespoon,  Ghirardelli label 2011"
2011,"CLOVES,GROUND",9.87,274,5.97,13,65.53,33.9,2.38,632,1020,277,0.2,0,"1 tsp"
19859,"COCOA,DRY PDR,HI-FAT OR BRKFST,PLN",3,486,16.8,23.71,51.39,29.8,1.55,122,1574,20,0,0,"1 tbsp"
19166,"COCOA,DRY PDR,UNSWTND,PROC W/ALKALI",2.7,220,18.1,13.1,58.3,29.8,1.76,111,2509,19,0,0,"1 cup"
8001,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN ORIGINAL",2.12,259,13.14,4.9,74.24,29.3,15.69,389,1020,258,20,0,".5 cup,  (1 NLEA serving)"
11962,"PEPPERS,HOT CHILE,SUN-DRIED",7.15,324,10.58,5.81,69.86,28.7,41.06,45,1870,91,31.4,0,"1 cup"
44055,"CELERY FLAKES,DRIED",9,319,11.3,2.1,63.7,27.8,35.9,587,4388,1435,86.5,0,""
12220,"SEEDS,FLAXSEED",6.96,534,18.29,42.16,28.88,27.3,1.55,255,813,30,0.6,0,"1 tbsp, whole"
2031,"PEPPER,RED OR CAYENNE",8.05,318,12.01,17.27,56.63,27.2,10.34,148,2014,30,76.4,0,"1 tsp"
18375,"LEAVENING AGENTS,YEAST,BAKER'S,ACTIVE DRY",5.08,325,40.44,7.61,41.22,26.9,0,30,955,51,0.3,0,"1 tsp"
2029,"PARSLEY,DRIED",5.89,292,26.63,5.48,50.64,26.7,7.27,1140,2683,452,125,0,"1 tsp"
16085,"PEAS,GRN,SPLIT,MATURE SEEDS,RAW",8.62,352,23.82,1.16,63.74,25.5,8,37,823,15,1.8,0,"1 cup"
2030,"PEPPER,BLACK",12.46,251,10.39,3.26,63.95,25.3,0.64,443,1329,20,0,0,"1 tsp, ground"
16052,"BROADBEANS (FAVA BEANS),MATURE SEEDS,RAW",10.98,341,26.12,1.53,58.29,25,5.7,103,1062,13,1.4,0,"1 cup"
16027,"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW",11.75,333,23.58,0.83,60.01,24.9,2.23,143,1406,24,4.5,0,"1 cup"
11432,"RADISHES,ORIENTAL,DRIED",19.68,271,7.9,0.72,63.37,23.9,37.32,629,3494,278,0,0,"1 cup"
20063,"RYE FLOUR,DARK",10.75,325,15.91,2.22,68.63,23.8,2.31,37,717,2,0,0,"1 cup"
11683,"CARROT,DEHYDRATED",4,341,8.1,1.49,79.57,23.6,38.82,212,2540,275,14.6,0,"1 cup"
14236,"BEVERAGES,COFFEE SUB,CRL GRAIN BEV,PDR",7.99,360,6.01,2.52,78.42,23.3,4.63,58,2443,83,0,0,"1 tsp,  (1 serving)"
18226,"CRACKERS,RYE,WAFERS,PLAIN",5,334,9.6,0.9,80.4,22.9,1.01,40,495,557,0.1,0,".5 oz"
2043,"TURMERIC,GROUND",12.85,312,9.68,3.25,67.14,22.7,3.21,168,2080,27,0.7,0,"1 tsp"
25045,"Formulated bar, high fiber, chewy, oats and chocolate",12.04,350,5,10,69.78,22.5,25,250,447,350,1.2,0,"1 bar"
8688,"CEREALS,QUAKER,INST OATMEAL,CINN SWIRL,HI FIBER",7.52,366,8.79,4.8,75.67,22.3,14.7,278,256,473,0.2,0,"1 packet,  (1 NLEA serving)"
8390,"CEREALS RTE,KASHI GOOD FRIENDS",2,299,9.4,3.2,79.3,21.7,18.8,26,366,204,0,0,"1 cup,  (1 NLEA serving)"
11634,"PEPPERS,SWT,GRN,FREEZE-DRIED",2,314,17.9,3,68.7,21.3,38.48,134,3170,193,1900,0,"1 tbsp"
11931,"PEPPERS,SWT,RED,FREEZE-DRIED",2,314,17.9,3,68.7,21.3,40.77,134,3170,193,1900,0,"1 tbsp"
20060,"RICE BRAN,CRUDE",6.13,316,13.35,20.85,49.69,21,0.9,57,1485,5,0,0,"1 cup"
2025,"NUTMEG,GROUND",6.23,525,5.84,36.31,49.29,20.8,2.99,184,350,16,3,0,"1 tsp"
16074,"LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,RAW",12.07,335,20.62,0.93,62.83,20.6,8.32,81,1403,13,0,0,"1 cup"
8435,"CEREALS RTE,UNCLE SAM CRL",4.43,346,15.98,11.6,65.78,20.3,1.56,95,446,206,2.4,0,".75 cup,  (1 NLEA serving)"
16024,"BEANS,GREAT NORTHERN,MATURE SEEDS,RAW",10.7,339,21.86,1.14,62.37,20.2,2.26,175,1387,14,5.3,0,"1 cup"
8393,"CEREALS RTE,KASHI GOLEAN",3,311,24.89,2.2,67.19,20.1,16.5,119,845,177,0,0,"1 cup,  (1 NLEA serving)"
2033,"POPPY SEED",5.95,525,17.99,41.56,28.13,19.5,2.99,1438,719,26,1,0,"1 tsp"
8596,"CEREALS RTE,GENERAL MILLS,FIBER ONE,CARAMEL DELIGHT",2.75,344,5.8,5.8,82.69,19.1,20.79,200,259,470,12,0,"1 cup,  (1 NLEA serving)"
16071,"LIMA BNS,LRG,MATURE SEEDS,RAW",10.17,338,21.46,0.69,63.38,19,8.5,81,1724,18,0,0,"1 cup"
8598,"CEREALS RTE,GENERAL MILLS,FIBER ONE,HONEY CLUSTERS",2.68,323,7.69,2.59,83.9,19,17.79,192,372,394,11.5,0,"1 cup,  (1 NLEA serving)"
8608,"CEREALS RTE,KASHI BERRY BLOSSOM",2.5,322,7.5,3,83.09,18.9,23.39,35,250,419,6,0,".75 cup,  (1 NLEA serving)"
8657,"CEREALS RTE,BARBARA'S PUFFINS,ORIGINAL",3.59,333,7.41,3.7,84,18.5,18.52,70,315,704,55.6,0,".75 cup,  (1 NLEA serving)"
8029,"CEREALS RTE,POST BRAN FLAKES",3.4,328,9.9,2.1,80.5,18.3,18.6,44,533,540,0,0,".75 cup,  (1 NLEA serving)"
8668,"CEREALS RTE,GENERAL MILLS,FIBER ONE,NUTTY CLUSTERS & ALMONDS",2.79,348,7.9,6.8,79.5,18.2,22.1,182,385,378,10.9,0,"1 cup,  (1 NLEA serving)"
19077,"BAKING CHOC,UNSWTND,LIQ",0.9,472,12.1,47.7,36.2,18.1,0,54,1166,12,0,0,"1 oz"
8610,"CEREALS RTE,KASHI HONEY SUNSHINE",2.5,332,7.8,4.09,82,17.9,20.29,29,269,446,0,0,".75 cup,  (1 NLEA serving)"
8599,"CEREALS RTE,GENERAL MILLS,FIBER ONE,RAISIN BRAN CLUSTERS",5.19,317,6.3,2.29,83.4,17.9,25.6,182,423,337,10.9,0,"1 cup,  (1 NLEA serving)"
16110,"SOYBEANS,MATURE SEEDS,RSTD,SALTED",1.95,469,38.55,25.4,30.22,17.7,4.2,138,1470,163,2.2,0,"1 cup"
16117,"SOY FLOUR,DEFATTED",7.25,327,51.46,1.22,33.92,17.5,16.42,241,2384,20,0,0,"1 cup"
20004,"BARLEY,HULLED",9.44,354,12.48,2.3,73.48,17.3,0.8,33,452,12,0,0,"1 cup"
8705,"CEREALS RTE,KASHI GOLEAN VANILLA GRAHAM CLUSTERS",3,330,21.5,2.59,70.09,17.3,17.79,105,695,166,0,0,"1 Cup,  (1 NLEA serving)"
8028,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN COMPLETE WHEAT FLAKES",2.5,327,10.2,2.5,81.6,17.3,18.8,39,518,718,207,0,".75 cup,  (1 NLEA serving)"
12529,"SESAME SD KRNLS,TSTD,W/SALT (DECORT)",5,567,16.96,48,26.04,16.9,0.48,131,406,588,0,0,"1 cup"
12029,"SESAME SD KRNLS,TSTD,WO/SALT (DECORT)",5,567,16.96,48,26.04,16.9,0.48,131,406,39,0,0,"1 cup"
8504,"CEREALS RTE,RALSTON ENR WHEAT BRAN FLAKES",2.53,310,10.21,3.36,79.77,16.9,17.17,45,630,586,239.7,0,"1 serving,  (NLEA serving size = 0.75 cup)"
8649,"CEREALS RTE,KASHI GOLEAN CRISP CINN CRUMBLE",3.5,362,22.1,8.19,62.59,16.8,18.6,135,514,246,1,0,".75 cup,  (1 NLEA serving)"
8656,"CEREALS RTE,NATURE'S PATH,ORGANIC FLAX PLUS FLAKES",3.4,350,11.91,5.46,75.27,16.6,12.25,55,501,458,0,0,".75 cup,  (1 NLEA serving)"
18216,"CRACKERS,CRISPBREAD,RYE",6.1,366,7.9,1.3,82.2,16.5,1.07,31,319,410,0,0,".5 oz"
11548,"TOMATO POWDER",3.06,302,12.91,0.44,74.68,16.5,43.9,166,1927,134,116.7,0,""
16080,"MUNG BNS,MATURE SEEDS,RAW",9.05,347,23.86,1.15,62.62,16.3,6.6,132,1246,15,4.8,0,"1 cup"
12108,"COCONUT MEAT,DRIED (DESICCATED),NOT SWTND",3,660,6.88,64.53,23.65,16.3,7.35,26,543,37,1.5,0,"1 oz"
16118,"SOY FLOUR,LOW-FAT",4.61,372,49.81,8.9,30.63,16,9.33,285,2090,9,0,0,"1 cup,  stirred"
16099,"PEANUT FLOUR,DEFATTED",7.8,327,52.2,0.55,34.7,15.8,8.22,140,1290,180,0,0,"1 cup"
8589,"CEREALS RTE,KASHI GOLEAN CRISP TSTD BERRY CRUMBLE",3.5,368,18,8.19,66.69,15.8,21.7,111,418,245,1,0,".75 cup,  (1 NLEA serving)"
11640,"SHALLOTS,FREEZE-DRIED",2,348,12.3,0.5,80.7,15.7,38.16,183,1650,59,39,0,"1 tbsp"
20005,"BARLEY,PEARLED,RAW",10.09,352,9.91,1.16,77.72,15.6,0.8,29,280,9,0,0,"1 cup"
35194,"AGAVE,DRIED (SOUTHWEST)",11.64,341,1.71,0.69,81.98,15.6,50.7,770,767,14,0.3,0,""
16042,"BEANS,PINTO,MATURE SEEDS,RAW",11.33,347,21.42,1.23,62.55,15.5,2.11,113,1393,12,6.3,0,"1 cup"
16014,"BEANS,BLACK,MATURE SEEDS,RAW",11.02,341,21.6,1.42,62.36,15.5,2.12,123,1483,5,0,0,"1 cup"
16016,"BEANS,BLACK TURTLE,MATURE SEEDS,RAW",11,339,21.25,0.9,63.25,15.5,2.12,160,1500,9,0,0,"1 cup"
20033,"OAT BRAN,RAW",6.55,246,17.3,7.03,66.22,15.4,1.45,58,566,4,0,0,"1 cup"
8018,"CEREALS RTE,QUAKER,QUAKER CRUNCHY BRAN",2.5,331,6.37,4.06,83.68,15.3,20.66,71,239,759,0,0,".75 cup,  (1 NLEA serving)"
16032,"BEANS,KIDNEY,RED,MATURE SEEDS,RAW",11.75,337,22.53,1.06,61.29,15.2,2.1,83,1359,12,4.5,0,"1 cup"
16049,"BEANS,WHITE,MATURE SEEDS,RAW",11.32,333,23.36,0.85,60.27,15.2,2.11,240,1795,16,0,0,"1 cup"
2026,"ONION POWDER",5.39,341,10.41,1.04,79.12,15.2,6.63,384,985,73,23.4,0,"1 tsp"
20062,"RYE GRAIN",10.6,338,10.34,1.63,75.86,15.1,0.98,24,510,2,0,0,"1 cup"
8084,"CEREALS RTE,WHEAT GERM,TSTD,PLN",5.6,382,29.1,10.7,49.6,15.1,7.8,45,947,4,6,0,"1 oz"
8560,"CEREALS RTE,KASHI GO LN CRUNCH!,HONEY ALMOND FLAX",3.65,379,16.79,9.9,66.9,15,22.2,75,620,268,1,0,".67 Cup,  (1 NLEA serving)"
2035,"PUMPKIN PIE SPICE",8.46,342,5.76,12.6,69.28,14.8,7.76,682,663,52,23.4,0,"1 tsp"
43393,"CEREALS RTE,POST,SHREDDED WHEAT N' BRAN,SPOON-SIZE",3.14,339,10.93,2.06,80.65,14.7,0.75,44,391,0,0,0,"1.25 cup,  (1 NLEA serving)"
